Organism Name,Region,Average_lifespan_days,Tip_Name,Genome_size_bp,AA_OE,AT_OE,AG_OE,AC_OE,TA_OE,TT_OE,TG_OE,TC_OE,GA_OE,GT_OE,GG_OE,GC_OE,CA_OE,CT_OE,CG_OE,CC_OE,CA_and_TG_OE,AC_and_GT_OE,AG_and_CT_OE,GA_and_TC_OE,AA_and_TT_OE,CC_and_GG_OE
Acanthoscurria geniculata,upstream2,3491.0,Acanthoscurria_geniculata_ott44519,7178402394.0,1.1119172816674894,0.9058753273124148,1.0461152402647829,0.9112985405356278,0.6973798041966883,1.1334881617149128,1.201741397902094,1.041132306690577,1.1165652104754895,0.9289346646913572,0.926949044466561,1.0026862763774027,1.1459086206668976,1.0264932265214235,0.7097836678742778,1.075195168986158,,,,,,
Adalia bipunctata,downstream1,74.43,Adalia_bipunctata_revelierei_ott7165568,475288177.0,1.0469994751959952,0.9592724217476662,1.0056920155366065,0.8955238307527181,0.7272535514881094,1.1592251050896054,1.186340944216173,1.1085940739721412,1.1920426720204509,0.8316207200629172,0.988327987920271,0.889755840513811,1.0784732815738416,1.0454749850542706,0.7323126261439211,1.1723408948906529,,,,,,
Adalia bipunctata,downstream2,74.43,Adalia_bipunctata_revelierei_ott7165568,475288177.0,1.1200707668867438,0.9779192126452269,0.9039571861884798,0.9100782817222604,0.7663399542835276,1.135474719284898,1.118518045010322,1.0563895959150753,1.1192205428351083,0.8909021597002861,1.068776837034287,0.9139490367474458,1.115706943819213,0.8817307688086822,0.8662958249047297,1.1605486280458734,,,,,,
Adalia bipunctata,exon,74.43,Adalia_bipunctata_revelierei_ott7165568,475288177.0,1.0804733521322698,0.9744023068845632,0.9865522039258792,0.9100843420297816,0.6906063246253115,1.1464834958079924,1.1812422074024131,1.1422498978701925,1.1629575591059254,0.8443631444313587,1.0174897772703824,0.8914112278727113,1.0895907974169354,1.0280133292561628,0.7541330229066845,1.0920476327688753,,,,,,
Adalia bipunctata,genome,74.43,Adalia_bipunctata_revelierei_ott7165568,475288177.0,,0.974938,,,0.691745,,,,,,,0.900134,,,0.964865,,1.0917440759615307,0.8571142186678075,0.8863321319391403,1.1572280195000544,1.1687830649612292,1.0742660874181411
Adalia bipunctata,intergenic,74.43,Adalia_bipunctata_revelierei_ott7165568,475288177.0,,0.9764754174363894,,,0.6841511600146569,,,,,,,0.8928181653451369,,,0.991155705352527,,1.0883220425435494,0.8515271533068672,0.8770350074081013,1.1682687286989535,1.1737966887425875,1.071421125306003
Adalia bipunctata,intron,74.43,Adalia_bipunctata_revelierei_ott7165568,475288177.0,1.164997179963445,0.971577561639028,0.8882756669895074,0.8699472008535373,0.7176611016184828,1.1640917460226117,1.091018474464569,1.1226754696899075,1.1191187274499617,0.8740936602670134,1.0692882672376292,0.9262664500804894,1.1042244665880645,0.8809126862193802,0.9459137187120013,1.0885892100505234,,,,,,
Adalia bipunctata,upstream1,74.43,Adalia_bipunctata_revelierei_ott7165568,475288177.0,1.142099252760476,0.9732455091344778,0.9020582572001704,0.8931007301954242,0.7360756476234557,1.139108786301929,1.1189707279611236,1.1060470051828486,1.108336743382453,0.9145143507569222,1.0419272687875805,0.9149647435555892,1.0955293554121106,0.8931642060137809,0.92456942772575,1.0922620766398046,,,,,,
Adalia bipunctata,upstream2,74.43,Adalia_bipunctata_revelierei_ott7165568,475288177.0,1.1227335073674205,0.9764994023223512,0.9276252371081708,0.8892077148754307,0.7055637052762616,1.153564320286746,1.1567849769667475,1.1331642241290645,1.1355290106634746,0.8807720006346818,1.0242928733370016,0.9031118546764008,1.0949176544431918,0.9273629426276612,0.8582685146476886,1.0989878411472531,,,,,,
Aeolidia papillosa,downstream1,273.75,Aeolidia_papillosa_ott823222,166752208.0,1.0790706321876165,1.1080580004444265,0.9367284959371808,0.9030246632104206,0.6201043597530497,1.0895693092316694,1.1296780476446568,1.089379449797398,1.1080258508852217,0.8905664644508626,0.8893830634177978,1.1136045739922071,1.0930842330458082,0.9747724280050802,1.0714627830299814,0.8889749922220856,,,,,,
Aeolidia papillosa,downstream2,273.75,Aeolidia_papillosa_ott823222,166752208.0,1.150785463844915,0.957964949838953,0.9888042965661532,0.8941015890717016,0.7670529074506296,1.141298776685111,1.1462245091228869,0.9383364287525277,1.0063707123069263,0.868080843401131,1.0880188416863454,1.0622763036097107,1.106829522527112,1.0160593336940116,0.7381156379744623,1.130747613870996,,,,,,
Aeolidia papillosa,exon,273.75,Aeolidia_papillosa_ott823222,166752208.0,1.0976456937533228,1.1210390916154769,0.9300655740789272,0.9017870846015392,0.620170364613483,1.0879849399177313,1.140977736536687,1.0836382787243894,1.0890762424328764,0.8762707355857904,0.9158683617066598,1.1082147056331375,1.0877756334998567,0.9788245960057887,1.0432483684231706,0.907948048380921,,,,,,
Aeolidia papillosa,genome,273.75,Aeolidia_papillosa_ott823222,166752208.0,,0.947714,,,0.777843,,,,,,,1.046789,,,0.612548,,1.1729565939958535,0.8937074683277453,1.0275606100796757,0.9592528002952546,1.116055595664005,1.1363648363961407
Aeolidia papillosa,intergenic,273.75,Aeolidia_papillosa_ott823222,166752208.0,,0.9477585827628688,,,0.7778794402709581,,,,,,,1.046905141615968,,,0.6125478778463264,,1.1729861552916863,0.8936928312153029,1.0275015088651132,0.9591912512802941,1.116055998715607,1.1363673358184172
Aeolidia papillosa,intron,273.75,Aeolidia_papillosa_ott823222,166752208.0,1.1261021478416142,0.9359888801100308,1.059799601278428,0.8942381273372391,0.7547134164805116,1.13869562830232,1.1297856875458945,1.0119767638171049,0.9970655572635369,0.9111000502149628,0.9749172750332916,1.036013586386138,1.1368468362015351,1.0570713081863945,0.7586756906740634,1.0890018313917256,,,,,,
Aeolidia papillosa,upstream1,273.75,Aeolidia_papillosa_ott823222,166752208.0,1.1413031412024786,0.9325408018229124,1.036199860618802,0.8689250666141097,0.7365853587132888,1.1607774373618729,1.1379740530448792,0.998803564395221,1.0208453865771907,0.8538417249464963,1.1323979102882116,1.0103553483680208,1.1077191499867016,1.046484179336634,0.6655983407158546,1.14917000463886,,,,,,
Aeolidia papillosa,upstream2,273.75,Aeolidia_papillosa_ott823222,166752208.0,1.1083432805299165,1.0858283629948189,0.960132024251706,0.8807302751152924,0.6708725725205889,1.111763150374845,1.1292828931471135,1.059553730043228,1.054582777553699,0.8620577231819118,0.9613099022781268,1.10075952286957,1.1165125477408595,0.9783699820117604,0.9701604873248458,0.9498832119542092,,,,,,
Agrilus planipennis,downstream1,152.23,Agrilus_planipennis_ott315327,353056831.0,1.088535996451465,0.8968766888887412,0.9818264719066686,0.938869021869493,0.7711921819878044,1.2253766612503736,1.1266645227795902,1.005202372879685,1.0969260165642647,0.8953691267625188,0.9953370334260075,0.9687349505413708,1.0589009143684438,0.9736567940545692,0.8602731161802603,1.1484602765013368,,,,,,
Agrilus planipennis,downstream2,152.23,Agrilus_planipennis_ott315327,353056831.0,1.1351699694122896,0.9066599208565927,0.8993675190656724,1.0164270283210053,0.8749048323587566,1.1443930939382527,1.055243435032367,0.8915696476321264,0.9262962841364806,1.0056644179100098,1.0816795829517984,1.0678493862202192,1.0585673830508853,0.8769824613838066,1.0090578607368037,1.1399320399258086,,,,,,
Agrilus planipennis,exon,152.23,Agrilus_planipennis_ott315327,353056831.0,1.117066574336547,0.9219359056700192,0.9608899472622264,0.9456913077535116,0.7268849825041046,1.210433732790563,1.1414673474261567,1.0475764088077222,1.0821867162516026,0.9117190947148028,0.9918218668525828,0.9572412516243376,1.068285985121793,0.9580740358961398,0.8763474719708344,1.0867103874152877,,,,,,
Agrilus planipennis,genome,152.23,Agrilus_planipennis_ott315327,353056831.0,,0.906269,,,0.857656,,,,,,,1.025172,,,1.024081,,1.0244345027562822,0.9779292804103767,0.9241529450934942,0.970109069140818,1.1451839968701145,1.0737730947558597
Agrilus planipennis,intergenic,152.23,Agrilus_planipennis_ott315327,353056831.0,,0.9082714695329542,,,0.866118781568264,,,,,,,1.0244358684315098,,,1.0451961317739946,,1.0147562941051886,0.9802094419768679,0.9262126518248902,0.9717110289473831,1.1409854752071342,1.0669619311123641
Agrilus planipennis,intron,152.23,Agrilus_planipennis_ott315327,353056831.0,1.1494298383646486,0.8993516591556964,0.9233506330519488,0.9885546288679774,0.8685556488435267,1.1472984853759285,1.0216274948466768,0.9456504748957132,0.9376393682730102,0.9962789718278616,1.060049928063319,1.0418123873627867,1.0383198584059945,0.9083859790135522,1.0180785932392324,1.1010192095400293,,,,,,
Agrilus planipennis,upstream1,152.23,Agrilus_planipennis_ott315327,353056831.0,1.1371189491943048,0.9105684146112564,0.8968165988777345,1.0067974048263546,0.8630902160537708,1.1388713225954623,1.064533479134224,0.9323016148616716,0.9355064425146772,1.0256321609984445,1.035115889226056,1.0443913261981488,1.0625841404717489,0.8755415536083422,1.044339151632402,1.0781243061606485,,,,,,
Agrilus planipennis,upstream2,152.23,Agrilus_planipennis_ott315327,353056831.0,1.1426657169673096,0.9096477367390196,0.9229964404024036,0.9647287911361784,0.8124502632570981,1.1707147535783025,1.0955022252180926,0.9650070715094428,0.9894347838498596,0.987524077491894,1.0160533813763275,1.0160676635983754,1.0636140626830202,0.8839166648531437,0.9673548224090036,1.1193618298107249,,,,,,
Alitta virens,downstream1,2007.5,Alitta_virens_ott986619,671169925.0,1.0222980663646717,0.9049646717658184,1.0820298211942525,0.922766523670706,0.6434829921826212,1.1470250358488645,1.3147861040730584,1.0604749909768996,1.1810405238934771,0.8585014185339381,0.9504818966133682,0.946817962652592,1.203547313554517,1.1153164804404148,0.5502951554246129,1.1013967664075943,,,,,,
Alitta virens,downstream2,2007.5,Alitta_virens_ott986619,671169925.0,1.043953826610639,0.9932174375092698,0.9517940465979572,0.9862541905571316,0.8074784632908524,1.056788214353131,1.314061384437128,0.902011672000012,0.9800232758367836,0.9622279703810586,1.0203715143423866,1.0809119461557624,1.284088062573344,0.953964091574046,0.5050121253399803,1.1107653052453237,,,,,,
Alitta virens,exon,2007.5,Alitta_virens_ott986619,671169925.0,1.027511014969792,0.94769055281579,1.0689937954449285,0.9485303793979644,0.5869909001096907,1.0912449767096783,1.3685104946298423,1.0887090071704644,1.1400509828163854,0.8962288809561059,0.956042141855154,0.936936895345972,1.263940755234915,1.0936754460333962,0.5295458021821092,1.0509682081943554,,,,,,
Alitta virens,genome,2007.5,Alitta_virens_ott986619,671169925.0,,0.981705,,,0.812596,,,,,,,1.098797,,,0.474642,,1.284719852312064,0.956325282731493,0.9858387491787006,0.9378972699221134,1.0531740913212089,1.076636063210744
Alitta virens,intergenic,2007.5,Alitta_virens_ott986619,671169925.0,,0.973308366161646,,,0.8209791203856532,,,,,,,1.1211768427882802,,,0.4564105353083935,,1.2922258034798169,0.9659538277511638,0.9937290809586644,0.9216502338452887,1.0508542893877106,1.0663714484332263
Alitta virens,intron,2007.5,Alitta_virens_ott986619,671169925.0,1.056966628660857,0.9949214132808007,0.962274400067351,0.9532262530002986,0.8404716961663045,1.046168692422347,1.2751452162857624,0.9166157388496494,0.9195412447618284,0.9668883876577768,1.0599163379138914,1.1172118603703585,1.2871358479725556,0.9626011068479634,0.4635042046838705,1.1232728647824617,,,,,,
Alitta virens,upstream1,2007.5,Alitta_virens_ott986619,671169925.0,1.0394523200855796,0.9884853874128418,0.9890343112916726,0.9673960056137384,0.8071487989651909,1.0689812883398675,1.2684313229653217,0.9223075225921092,0.9639365616534508,0.9363937564810024,1.06071828960883,1.0922113697889764,1.272205771154759,0.977082639589016,0.540614304851696,1.0769598215292098,,,,,,
Alitta virens,upstream2,2007.5,Alitta_virens_ott986619,671169925.0,1.0395248403837052,0.9619340141731708,1.025431688799702,0.9634317291041694,0.6873140451952238,1.106213254926234,1.3016204530309494,0.9988711883432496,1.0612615953425018,0.9041037946181548,1.004922320453265,1.0246492754876504,1.2924351371497995,1.0194230462486364,0.55262286033198,1.029869596130882,,,,,,
Amphibalanus amphitrite,downstream1,2190.0,Amphibalanus_amphitrite_ott186242,807604242.0,0.9046236316471604,0.8352369750212486,1.0649517320131567,1.008134858076417,0.695798277228769,0.8414775675679074,1.2341773911750804,1.0765967660304612,1.177146799753555,1.0055548831677492,0.8392144325249641,1.04683092273502,1.0627274497768686,1.19500871032265,0.9880141005122473,0.8967011131939692,,,,,,
Amphibalanus amphitrite,downstream2,2190.0,Amphibalanus_amphitrite_ott186242,807604242.0,1.0488707800345665,1.0069100782984866,0.9442645627105092,1.013520691955316,0.8000634334310236,1.044900828487348,1.1793546043439391,0.9251557305571216,1.0528034346380792,1.0102307604063356,0.8962801141674015,1.0654093112837784,1.0889309435192875,0.9427412463218496,0.9945765481538794,0.9823467946164064,,,,,,
Amphibalanus amphitrite,exon,2190.0,Amphibalanus_amphitrite_ott186242,807604242.0,0.9254130527170732,0.8795355326160869,1.0584764090388017,1.049867954441127,0.5318163844166262,0.7897195528686456,1.2650595627426222,1.1373522112728531,1.1812679306796223,0.9847679317221693,0.8310711234557376,1.0549244985145845,1.098809983050158,1.2032900251979588,0.9941606102609716,0.8473594550758191,,,,,,
Amphibalanus amphitrite,genome,2190.0,Amphibalanus_amphitrite_ott186242,807604242.0,,0.982024,,,0.774904,,,,,,,1.060302,,,0.950959,,1.0995776977963634,0.9408699887011371,0.924533729425789,0.974950914386861,1.1512818869655956,1.0246973190769397
Amphibalanus amphitrite,intergenic,2190.0,Amphibalanus_amphitrite_ott186242,807604242.0,,0.9757823873554736,,,0.7755254899787315,,,,,,,1.0553659287444823,,,0.936619787908186,,1.088268231156793,0.9246176104005843,0.902966996342238,0.9577664066199179,1.182276787081484,1.0729346984854176
Amphibalanus amphitrite,intron,2190.0,Amphibalanus_amphitrite_ott186242,807604242.0,1.151588577037047,0.9835931454933357,0.9208920257742343,0.9496323413964656,0.7864675220813923,1.106715028087956,1.128423428011323,0.9700902177020846,0.9892137737354696,0.9669036589238212,0.9989935976015748,1.0391460486321464,1.093386500665726,0.9373185244037509,0.9327158500734128,1.0455699263035452,,,,,,
Amphibalanus amphitrite,upstream1,2190.0,Amphibalanus_amphitrite_ott186242,807604242.0,1.1313555769496797,0.9931218360780518,0.9415786178119078,0.937586540712694,0.7711773006484415,1.1078489871913215,1.1436954166085087,0.968035754289136,0.9887894347996226,0.9542333557201615,0.9664185930493095,1.0920865226324532,1.115721435866675,0.943500311536058,0.9444382476230894,1.0006380605185643,,,,,,
Amphibalanus amphitrite,upstream2,2190.0,Amphibalanus_amphitrite_ott186242,807604242.0,1.0591802514156592,0.9975416477192116,0.997940402369596,0.953614348203352,0.688738501940976,1.019322108766543,1.23393146306396,1.0088352412169648,1.0593025767535007,0.9728796657682052,0.8927599291379941,1.082312597438585,1.150703833533476,1.0121746171751236,0.9168404125209276,0.9468774339362468,,,,,,
Amphibalanus improvisus,downstream1,1095.0,Amphibalanus_improvisus_ott43613,763285307.0,0.8320298311695408,0.8856230633096497,1.0665147958931376,1.024172792329246,0.7068021408263039,0.7626142774956903,1.24837198633846,1.0996621438029233,1.1917004680275451,1.0354304902600966,0.8056164182616447,1.0579772970582668,1.086808389000245,1.1761208093367377,1.014606581178061,0.8624261523215977,,,,,,
Amphibalanus improvisus,downstream2,1095.0,Amphibalanus_improvisus_ott43613,763285307.0,1.0139017086533335,1.02654399619699,0.928255483539237,1.0437578817306312,0.8020045718851939,1.007019143528448,1.207285855250254,0.9306740500655044,1.058834834116158,1.0496666805815495,0.8480472671474002,1.0758063443385288,1.107659349153592,0.9163562997985162,1.0411596970407957,0.9371341071743104,,,,,,
Amphibalanus improvisus,exon,1095.0,Amphibalanus_improvisus_ott43613,763285307.0,0.8542972594249457,0.918393345289004,1.0691960889450196,1.066000287190757,0.5428436203761382,0.7217119794274167,1.2747202705525025,1.1689786428634945,1.198926260122822,1.0161924794723445,0.8127410995105437,1.0458682917352358,1.131325629472428,1.1911046388631052,0.9959616235476983,0.8231059337198285,,,,,,
Amphibalanus improvisus,genome,1095.0,Amphibalanus_improvisus_ott43613,763285307.0,,1.015895,,,0.777234,,,,,,,1.067887,,,1.007868,,1.1175900354763508,0.9668205872799744,0.8881115623481292,0.979813299424478,1.126895327711086,0.9863316790441756
Amphibalanus improvisus,intergenic,1095.0,Amphibalanus_improvisus_ott43613,763285307.0,,1.009475611113975,,,0.7794950000521125,,,,,,,1.0643720607524498,,,0.9986050285273732,,1.106391949324966,0.9477569407483907,0.8594937349702094,0.9596904147740316,1.16179025642028,1.0397879794435012
Amphibalanus improvisus,intron,1095.0,Amphibalanus_improvisus_ott43613,763285307.0,1.1336501633276264,1.0166533524161356,0.8777675035047652,0.973802266438694,0.7870734191000597,1.0915831770747184,1.1466204425848328,0.970437305442974,0.9847681349289908,0.9969845243308068,0.960118660324285,1.0512418342085548,1.111746007070937,0.8904767741092173,0.9985994553454908,1.00877977767147,,,,,,
Amphibalanus improvisus,upstream1,1095.0,Amphibalanus_improvisus_ott43613,763285307.0,1.0991783609852204,1.0186431619776113,0.917384053720224,0.9732708950280476,0.770302093305492,1.0794597353815567,1.153999609302777,0.982117682655446,1.00692324769137,0.9899027936811196,0.9140358934269024,1.089834729454054,1.1202776202546207,0.9170971954034884,1.0159780517361876,0.9515657586083316,,,,,,
Amphibalanus improvisus,upstream2,1095.0,Amphibalanus_improvisus_ott43613,763285307.0,0.990115358227741,1.0309196370470737,0.9898408689434008,0.994706175172082,0.6789991376665753,0.93417192981114,1.2568937276429617,1.0380757142965984,1.0940323693900622,1.0085725983124003,0.8398858762128322,1.0848301920598926,1.1569246841007474,1.0147774792621285,0.9788450641502432,0.8866313715845174,,,,,,
Amphioctopus burryi,downstream1,304.1666667,Amphioctopus_burryi_ott2868173,1031232840.0,1.0690068384667657,0.933669694378658,0.9795712781485366,0.9562303488199818,0.6866250003544807,1.08643983277021,1.274985561080715,1.0585449120539705,1.1328284912980946,0.9133020489135714,0.940444813719658,0.9768148880266698,1.1255832362594569,1.0779389678147473,0.7824955088309659,1.013325829732384,,,,,,
Amphioctopus burryi,downstream2,304.1666667,Amphioctopus_burryi_ott2868173,1031232840.0,1.0980842649708464,0.9290236199708684,0.998873560786768,0.9576517636335904,0.7495129950975928,1.1178383432974717,1.1789902824923195,1.0197036936251216,1.039710457192526,0.9332284820278992,1.038022555684707,0.999262853612902,1.1798688351479067,1.0080899733456012,0.6879837877690472,1.0387028648356005,,,,,,
Amphioctopus burryi,exon,304.1666667,Amphioctopus_burryi_ott2868173,1031232840.0,1.0818769196126743,0.9447413923302256,0.9870726376734916,0.9582504266929428,0.6522223584253908,1.0837498785435795,1.290160030366468,1.071712708659375,1.123550558216171,0.9184213822500316,0.9347909309529095,0.989496046297778,1.1344115135743646,1.0734250992450636,0.7664460630483683,0.9933907148655448,,,,,,
Amphioctopus burryi,genome,304.1666667,Amphioctopus_burryi_ott2868173,1031232840.0,,0.939364,,,0.798499,,,,,,,0.996178,,,0.645445,,1.1952546613999067,0.974522422861043,0.993653914881314,1.004985871900064,1.0810028267390586,1.0375163001240368
Amphioctopus burryi,intergenic,304.1666667,Amphioctopus_burryi_ott2868173,1031232840.0,,0.9403222811228316,,,0.8001569636547566,,,,,,,0.9965345947509984,,,0.648122916252372,,1.1943389023813227,0.9749074545089678,0.9930113205337132,1.0044044366429572,1.0802133303724872,1.0374741542878994
